root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,LB_wheel_yaw_joint,LB_wheel_pitch_joint,RB_wheel_yaw_joint,RB_wheel_pitch_joint,knee_joint,leg_joint,waist_pitch_joint,waist_yaw_joint,zarm_l1_joint,zarm_l2_joint,zarm_l3_joint,zarm_l4_joint,zarm_l5_joint,zarm_l6_joint,zarm_l7_joint,zarm_r1_joint,zarm_r2_joint,zarm_r3_joint,zarm_r4_joint,zarm_r5_joint,zarm_r6_joint,zarm_r7_joint,zhead_1_joint,zhead_2_joint
-7.209686636924743652e-01,-2.969776093959808350e-01,9.855821132659912109e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.197964847087860107e-01,-3.599924594163894653e-02,8.715922385454177856e-02,-7.905087433755397797e-03,1.227455735206604004e-01,2.191649377346038818e-01,8.782653510570526123e-02,-3.317620754241943359e-01,-6.698535382747650146e-02,-1.632669866085052490e-01,-1.013228446245193481e-01,-1.975824236869812012e-01,-1.798388808965682983e-01,-1.924984306097030640e-01,-5.041629672050476074e-01,-9.377077221870422363e-02,1.024102866649627686e-01,-1.305038332939147949e-01,-2.363405525684356689e-01,2.988523542881011963e-01
-7.053255438804626465e-01,-2.684587240219116211e-01,9.656589031219482422e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.199137121438980103e-01,-3.588201850652694702e-02,8.727645128965377808e-02,-1.572960428893566132e-02,1.199458986520767212e-01,2.199324816465377808e-01,9.062565118074417114e-02,-3.337506651878356934e-01,-6.793981790542602539e-02,-1.628145873546600342e-01,-1.032361313700675964e-01,-1.892001032829284668e-01,-1.806200444698333740e-01,-1.921258568763732910e-01,-4.981353282928466797e-01,-9.286971390247344971e-02,1.017303317785263062e-01,-1.270782947540283203e-01,-2.446151971817016602e-01,3.018670678138732910e-01
-6.896948814392089844e-01,-2.409092187881469727e-01,9.445430040359497070e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.202328652143478394e-01,-3.556286916136741638e-02,8.759560436010360718e-02,-2.523531205952167511e-02,1.126382499933242798e-01,2.227513939142227173e-01,9.363385289907455444e-02,-3.389630615711212158e-01,-6.912352144718170166e-02,-1.609019786119461060e-01,-1.066452115774154663e-01,-1.759117841720581055e-01,-1.795158833265304565e-01,-1.911694407463073730e-01,-4.869754612445831299e-01,-9.135332703590393066e-02,1.011551991105079651e-01,-1.208039894700050354e-01,-2.533404827117919922e-01,3.040797710418701172e-01
-6.744695901870727539e-01,-2.155964970588684082e-01,9.227070212364196777e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.205293610692024231e-01,-3.526637330651283264e-02,8.789210021495819092e-02,-3.525413572788238525e-02,1.010532602667808533e-01,2.274937331676483154e-01,9.642420709133148193e-02,-3.473615348339080811e-01,-7.029529660940170288e-02,-1.581865102052688599e-01,-1.114274784922599792e-01,-1.594799160957336426e-01,-1.775313615798950195e-01,-1.872443258762359619e-01,-4.728163182735443115e-01,-8.712107688188552856e-02,1.016329005360603333e-01,-1.122187748551368713e-01,-2.620338499546051025e-01,3.061157464981079102e-01
-6.588358283042907715e-01,-1.923040449619293213e-01,8.988440036773681641e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.196292638778686523e-01,-3.616646677255630493e-02,8.699200302362442017e-02,-4.765640944242477417e-02,8.625739067792892456e-02,2.340744584798812866e-01,9.889806807041168213e-02,-3.581401705741882324e-01,-7.071264088153839111e-02,-1.550111770629882812e-01,-1.171461567282676697e-01,-1.421822458505630493e-01,-1.737907230854034424e-01,-1.826521903276443481e-01,-4.568014144897460938e-01,-8.239968866109848022e-02,1.033521071076393127e-01,-1.019526943564414978e-01,-2.704688310623168945e-01,3.079403340816497803e-01
-6.333249807357788086e-01,-1.578299552202224731e-01,8.094128370285034180e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.119926050305366516e-01,-4.380312561988830566e-02,7.935534417629241943e-02,-5.278707668185234070e-02,2.360767126083374023e-02,2.709140479564666748e-01,1.248648390173912048e-01,-3.927868902683258057e-01,-7.121954113245010376e-02,-1.370211541652679443e-01,-1.371257156133651733e-01,-7.656487822532653809e-02,-1.577146500349044800e-01,-1.441710889339447021e-01,-3.883496522903442383e-01,-4.101325199007987976e-02,1.214072182774543762e-01,-5.386954173445701599e-02,-3.128760755062103271e-01,3.238116204738616943e-01
-6.232472658157348633e-01,-1.449274271726608276e-01,7.949788570404052734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.089273765683174133e-01,-4.686835408210754395e-02,7.629011571407318115e-02,-6.125197187066078186e-02,1.579376496374607086e-02,2.753583788871765137e-01,1.255559474229812622e-01,-3.976769447326660156e-01,-7.208767533302307129e-02,-1.355395764112472534e-01,-1.391453295946121216e-01,-7.230824232101440430e-02,-1.568288505077362061e-01,-1.433308273553848267e-01,-3.842631280422210693e-01,-3.820428624749183655e-02,1.222510859370231628e-01,-5.111765488982200623e-02,-3.158484697341918945e-01,3.253556787967681885e-01
-6.094538569450378418e-01,-1.284746676683425903e-01,7.736048102378845215e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.050294116139411926e-01,-5.076631903648376465e-02,7.239215075969696045e-02,-7.670448720455169678e-02,2.656138502061367035e-03,2.830049991607666016e-01,1.252197474241256714e-01,-4.071176052093505859e-01,-7.375282049179077148e-02,-1.331737935543060303e-01,-1.430668681859970093e-01,-6.504623591899871826e-02,-1.550612747669219971e-01,-1.438223570585250854e-01,-3.782208859920501709e-01,-3.620415925979614258e-02,1.226398050785064697e-01,-4.732100293040275574e-02,-3.186794817447662354e-01,3.276143074035644531e-01
-5.859584808349609375e-01,-1.019607260823249817e-01,7.287932038307189941e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.760501235723495483e-02,-5.819071829319000244e-02,6.496775150299072266e-02,-1.075157374143600464e-01,-3.568899258971214294e-02,3.099292516708374023e-01,1.253403127193450928e-01,-4.357923567295074463e-01,-8.029896020889282227e-02,-1.232664436101913452e-01,-1.551834046840667725e-01,-4.390422254800796509e-02,-1.487133800983428955e-01,-1.421195715665817261e-01,-3.653630316257476807e-01,-3.093718737363815308e-02,1.259589642286300659e-01,-4.083680361509323120e-02,-3.218073248863220215e-01,3.343967199325561523e-01
-5.710238814353942871e-01,-8.569119870662689209e-02,7.042934298515319824e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.302698075771331787e-02,-6.276874989271163940e-02,6.038972362875938416e-02,-1.246288120746612549e-01,-6.189130991697311401e-02,3.269552886486053467e-01,1.261879205703735352e-01,-4.562439322471618652e-01,-8.371891081333160400e-02,-1.175505742430686951e-01,-1.648362129926681519e-01,-3.017600439488887787e-02,-1.455301940441131592e-01,-1.398273408412933350e-01,-3.587557673454284668e-01,-2.644205093383789062e-02,1.282502412796020508e-01,-3.775571286678314209e-02,-3.217465579509735107e-01,3.383777141571044922e-01
-5.552585124969482422e-01,-6.926064938306808472e-02,6.764156818389892578e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.833125978708267212e-02,-6.746447086334228516e-02,5.569400265812873840e-02,-1.463982611894607544e-01,-8.959047496318817139e-02,3.435078561305999756e-01,1.270453333854675293e-01,-4.795552790164947510e-01,-8.565896004438400269e-02,-1.127352938055992126e-01,-1.761099249124526978e-01,-1.525508146733045578e-02,-1.415904462337493896e-01,-1.429792046546936035e-01,-3.514965176582336426e-01,-2.623576857149600983e-02,1.283800154924392700e-01,-3.552209958434104919e-02,-3.209710717201232910e-01,3.407742083072662354e-01
-5.361680388450622559e-01,-5.200671404600143433e-02,6.444181203842163086e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.452464640140533447e-02,-7.127108424901962280e-02,5.188738927245140076e-02,-1.694810092449188232e-01,-1.263407617807388306e-01,3.668047189712524414e-01,1.285730004310607910e-01,-5.123404264450073242e-01,-8.791156858205795288e-02,-1.064725890755653381e-01,-1.919140517711639404e-01,6.828327197581529617e-03,-1.344247907400131226e-01,-1.488608270883560181e-01,-3.417457342147827148e-01,-2.709190361201763153e-02,1.301343291997909546e-01,-3.255006670951843262e-02,-3.155921995639801025e-01,3.408085107803344727e-01
-5.199285149574279785e-01,-3.803842887282371521e-02,6.223540306091308594e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.122087270021438599e-02,-7.457485795021057129e-02,4.858361184597015381e-02,-1.848369240760803223e-01,-1.511334180831909180e-01,3.795593380928039551e-01,1.296197623014450073e-01,-5.353239178657531738e-01,-8.967016637325286865e-02,-1.046646013855934143e-01,-2.034759968519210815e-01,2.208952978253364563e-02,-1.296688616275787354e-01,-1.545036286115646362e-01,-3.339287638664245605e-01,-2.782807499170303345e-02,1.306547671556472778e-01,-2.949877642095088959e-02,-3.108493387699127197e-01,3.393024802207946777e-01
-5.069456100463867188e-01,-2.714565396308898926e-02,6.085609197616577148e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.913634926080703735e-02,-7.665938884019851685e-02,4.649908468127250671e-02,-1.944782733917236328e-01,-1.649671047925949097e-01,3.855764865875244141e-01,1.290113925933837891e-01,-5.483947396278381348e-01,-9.035536646842956543e-02,-1.047694608569145203e-01,-2.103227078914642334e-01,3.142393752932548523e-02,-1.279957294464111328e-01,-1.565323173999786377e-01,-3.283396363258361816e-01,-2.655750885605812073e-02,1.302076280117034912e-01,-2.710834890604019165e-02,-3.084591627120971680e-01,3.372813165187835693e-01
-4.833758771419525146e-01,-8.482731878757476807e-03,5.832550525665283203e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.571154087781906128e-02,-8.008418977260589600e-02,4.307428374886512756e-02,-2.111852467060089111e-01,-1.912303566932678223e-01,3.957093954086303711e-01,1.283194124698638916e-01,-5.731126666069030762e-01,-9.116014838218688965e-02,-1.061792969703674316e-01,-2.225161492824554443e-01,5.086956545710563660e-02,-1.236559152603149414e-01,-1.639980226755142212e-01,-3.160155415534973145e-01,-2.652420662343502045e-02,1.288396418094635010e-01,-2.219601906836032867e-02,-3.020973801612854004e-01,3.312222659587860107e-01
-4.681266546249389648e-01,2.568782074376940727e-03,5.705749392509460449e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.434292882680892944e-02,-8.145280182361602783e-02,4.170567169785499573e-02,-2.197358608245849609e-01,-2.032805532217025757e-01,4.010559022426605225e-01,1.250872313976287842e-01,-5.863071680068969727e-01,-9.381936490535736084e-02,-1.076834499835968018e-01,-2.294413894414901733e-01,6.115056201815605164e-02,-1.212663948535919189e-01,-1.669710129499435425e-01,-3.092378079891204834e-01,-2.576857060194015503e-02,1.283773481845855713e-01,-1.919641345739364624e-02,-2.984073162078857422e-01,3.272965252399444580e-01
-4.490339756011962891e-01,1.638879440724849701e-02,5.569047927856445312e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.353012263774871826e-02,-8.226560801267623901e-02,4.089286178350448608e-02,-2.297804951667785645e-01,-2.142684608697891235e-01,4.064293801784515381e-01,1.194951683282852173e-01,-6.000059247016906738e-01,-9.868861734867095947e-02,-1.101462095975875854e-01,-2.364468723535537720e-01,7.224750518798828125e-02,-1.184712126851081848e-01,-1.706770062446594238e-01,-3.015062510967254639e-01,-2.491235174238681793e-02,1.274999529123306274e-01,-1.573197543621063232e-02,-2.945427000522613525e-01,3.221133649349212646e-01
-4.272186756134033203e-01,3.179719671607017517e-02,5.447014570236206055e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.407306134700775146e-02,-8.172266930341720581e-02,4.143580049276351929e-02,-2.387762516736984253e-01,-2.222481966018676758e-01,4.100522398948669434e-01,1.126966178417205811e-01,-6.124787926673889160e-01,-1.031746044754981995e-01,-1.136128455400466919e-01,-2.426752895116806030e-01,8.328101038932800293e-02,-1.156992763280868530e-01,-1.747053861618041992e-01,-2.930669784545898438e-01,-2.424833178520202637e-02,1.258726418018341064e-01,-1.201055664569139481e-02,-2.896443009376525879e-01,3.161602020263671875e-01
-4.029270112514495850e-01,4.741975665092468262e-02,5.339100956916809082e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.552089542150497437e-02,-8.027483522891998291e-02,4.288363829255104065e-02,-2.462300956249237061e-01,-2.265013158321380615e-01,4.116172790527343750e-01,1.045227274298667908e-01,-6.232126951217651367e-01,-1.086744517087936401e-01,-1.177246570587158203e-01,-2.486949115991592407e-01,9.293851256370544434e-02,-1.135210022330284119e-01,-1.770649254322052002e-01,-2.846868932247161865e-01,-2.182074822485446930e-02,1.240533888339996338e-01,-8.432938717305660248e-03,-2.845100164413452148e-01,3.096032738685607910e-01
-3.773965239524841309e-01,6.157428398728370667e-02,5.228555798530578613e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.841490209102630615e-02,-7.738083600997924805e-02,4.577763751149177551e-02,-2.530444860458374023e-01,-2.242023646831512451e-01,4.103914201259613037e-01,9.429855644702911377e-02,-6.298092603683471680e-01,-1.144587323069572449e-01,-1.233289763331413269e-01,-2.527818381786346436e-01,9.938856214284896851e-02,-1.117507517337799072e-01,-1.789936274290084839e-01,-2.778338789939880371e-01,-1.878397539258003235e-02,1.219115927815437317e-01,-5.576466675847768784e-03,-2.791427373886108398e-01,3.025723099708557129e-01
-3.503896296024322510e-01,7.432501018047332764e-02,5.110876560211181641e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.144463598728179932e-02,-7.435109466314315796e-02,4.880737513303756714e-02,-2.586551606655120850e-01,-2.161756306886672974e-01,4.073030054569244385e-01,8.237777650356292725e-02,-6.317948102951049805e-01,-1.205803751945495605e-01,-1.308571249246597290e-01,-2.543921172618865967e-01,1.013738662004470825e-01,-1.098047122359275818e-01,-1.822788715362548828e-01,-2.740181684494018555e-01,-1.674695312976837158e-02,1.197492033243179321e-01,-4.625894129276275635e-03,-2.734256386756896973e-01,2.961002588272094727e-01
-3.242151737213134766e-01,8.655670285224914551e-02,4.992845058441162109e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.428768813610076904e-02,-7.150804996490478516e-02,5.165042355656623840e-02,-2.627975642681121826e-01,-2.034248560667037964e-01,4.049000144004821777e-01,6.827039271593093872e-02,-6.305424571037292480e-01,-1.279420107603073120e-01,-1.391164213418960571e-01,-2.540417611598968506e-01,9.850522130727767944e-02,-1.082925125956535339e-01,-1.867818832397460938e-01,-2.742750942707061768e-01,-1.662260480225086212e-02,1.167883202433586121e-01,-6.387620232999324799e-03,-2.681519091129302979e-01,2.906607985496520996e-01
-2.983953058719635010e-01,9.806182980537414551e-02,4.903145432472229004e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.731008321046829224e-02,-6.848564743995666504e-02,5.467282235622406006e-02,-2.623901665210723877e-01,-1.867710500955581665e-01,3.998671472072601318e-01,5.537498369812965393e-02,-6.249258518218994141e-01,-1.333335787057876587e-01,-1.491890847682952881e-01,-2.513504922389984131e-01,9.061539918184280396e-02,-1.068531870841979980e-01,-1.903405487537384033e-01,-2.789250314235687256e-01,-1.684249192476272583e-02,1.144527569413185120e-01,-1.047717779874801636e-02,-2.636033296585083008e-01,2.860875725746154785e-01
-2.717872858047485352e-01,1.079240366816520691e-01,4.825522005558013916e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.960541337728500366e-02,-6.619031727313995361e-02,5.696815624833106995e-02,-2.583178579807281494e-01,-1.656671464443206787e-01,3.941434323787689209e-01,4.468752443790435791e-02,-6.147744655609130859e-01,-1.369912922382354736e-01,-1.582131385803222656e-01,-2.465554177761077881e-01,7.781069725751876831e-02,-1.057862341403961182e-01,-1.923732012510299683e-01,-2.875964939594268799e-01,-1.684896647930145264e-02,1.125891879200935364e-01,-1.645179279148578644e-02,-2.600929737091064453e-01,2.817656695842742920e-01
-2.458105385303497314e-01,1.165160611271858215e-01,4.733315408229827881e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.150216728448867798e-02,-6.429356336593627930e-02,5.886490643024444580e-02,-2.530116438865661621e-01,-1.398445367813110352e-01,3.893574178218841553e-01,3.555682674050331116e-02,-5.999255180358886719e-01,-1.406832933425903320e-01,-1.654442250728607178e-01,-2.393625527620315552e-01,5.965944752097129822e-02,-1.050792932510375977e-01,-1.936682015657424927e-01,-3.002213537693023682e-01,-1.697501912713050842e-02,1.112993508577346802e-01,-2.433128282427787781e-02,-2.577665448188781738e-01,2.781066596508026123e-01
-2.034499198198318481e-01,1.301548331975936890e-01,3.900656998157501221e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.030354022979736328e-02,-6.549219042062759399e-02,5.766627937555313110e-02,-1.751307249069213867e-01,-9.370555169880390167e-03,3.608127832412719727e-01,2.137246727943420410e-02,-5.271645188331604004e-01,-1.455052793025970459e-01,-1.874517798423767090e-01,-2.104795128107070923e-01,-3.179792314767837524e-02,-9.638117253780364990e-02,-2.011192142963409424e-01,-3.582484722137451172e-01,-1.957668922841548920e-02,9.571628272533416748e-02,-6.313949823379516602e-02,-2.403512299060821533e-01,2.545393109321594238e-01
-1.868848353624343872e-01,1.351926326751708984e-01,3.799270987510681152e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.119674563407897949e-02,-6.459898501634597778e-02,5.855948850512504578e-02,-1.702413707971572876e-01,3.623471828177571297e-03,3.588596880435943604e-01,2.258010022342205048e-02,-5.175944566726684570e-01,-1.454429626464843750e-01,-1.874044090509414673e-01,-2.061014175415039062e-01,-4.201694950461387634e-02,-9.583722054958343506e-02,-2.044422030448913574e-01,-3.658040463924407959e-01,-2.237815968692302704e-02,9.449720382690429688e-02,-6.789804250001907349e-02,-2.394801676273345947e-01,2.532373964786529541e-01
-1.640680432319641113e-01,1.422450989484786987e-01,3.677787780761718750e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.261639416217803955e-02,-6.317933648824691772e-02,5.997913703322410583e-02,-1.655074059963226318e-01,2.384773083031177521e-02,3.554974198341369629e-01,2.349027618765830994e-02,-5.009067654609680176e-01,-1.457485705614089966e-01,-1.884559690952301025e-01,-1.978575140237808228e-01,-5.837696045637130737e-02,-9.503405541181564331e-02,-2.089647203683853149e-01,-3.792532682418823242e-01,-2.744986861944198608e-02,9.419920295476913452e-02,-7.584300637245178223e-02,-2.390589267015457153e-01,2.514083981513977051e-01
-1.239132508635520935e-01,1.546517759561538696e-01,2.712860703468322754e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.344656020402908325e-02,-6.234917044639587402e-02,6.080930307507514954e-02,-8.605888485908508301e-02,1.233574599027633667e-01,3.211883008480072021e-01,5.558505281805992126e-02,-4.047080278396606445e-01,-1.449757963418960571e-01,-1.915580332279205322e-01,-1.519518941640853882e-01,-1.319380104541778564e-01,-8.382095396518707275e-02,-2.161564230918884277e-01,-4.609899222850799561e-01,-6.270755827426910400e-02,1.050447747111320496e-01,-1.183684915304183960e-01,-2.320867776870727539e-01,2.262612730264663696e-01
-1.078873500227928162e-01,1.596359759569168091e-01,2.620289623737335205e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.401217848062515259e-02,-6.178355216979980469e-02,6.137492135167121887e-02,-8.015765994787216187e-02,1.331158727407455444e-01,3.167754113674163818e-01,5.752183496952056885e-02,-3.953758776187896729e-01,-1.454254686832427979e-01,-1.928758323192596436e-01,-1.476544588804244995e-01,-1.391055881977081299e-01,-8.365074545145034790e-02,-2.163131535053253174e-01,-4.698345363140106201e-01,-6.583798676729202271e-02,1.063013300299644470e-01,-1.228325963020324707e-01,-2.317289561033248901e-01,2.235089689493179321e-01
-8.523780107498168945e-02,1.664606481790542603e-01,2.515837550163269043e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.502120316028594971e-02,-6.077453121542930603e-02,6.238394230604171753e-02,-7.457855343818664551e-02,1.486696153879165649e-01,3.112955391407012939e-01,5.791275203227996826e-02,-3.809778988361358643e-01,-1.471733152866363525e-01,-1.951051354408264160e-01,-1.406387239694595337e-01,-1.507905125617980957e-01,-8.453129976987838745e-02,-2.155925929546356201e-01,-4.833911955356597900e-01,-6.774065643548965454e-02,1.082998588681221008e-01,-1.299295425415039062e-01,-2.315321862697601318e-01,2.195822596549987793e-01
-5.979760363698005676e-02,1.736945658922195435e-01,2.415852546691894531e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.564010798931121826e-02,-6.015562266111373901e-02,6.300284713506698608e-02,-6.770678609609603882e-02,1.661196649074554443e-01,3.032633662223815918e-01,5.961354449391365051e-02,-3.643797934055328369e-01,-1.478165537118911743e-01,-1.991497278213500977e-01,-1.323366910219192505e-01,-1.643710732460021973e-01,-8.486279100179672241e-02,-2.143571525812149048e-01,-4.991071522235870361e-01,-6.921159476041793823e-02,1.118696480989456177e-01,-1.379505842924118042e-01,-2.320047914981842041e-01,2.146977186203002930e-01
-3.212470561265945435e-02,1.805419027805328369e-01,2.297439277172088623e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.614700078964233398e-02,-5.964872613549232483e-02,6.350974738597869873e-02,-6.167597323656082153e-02,1.838253289461135864e-01,2.945064902305603027e-01,5.990844964981079102e-02,-3.481455445289611816e-01,-1.495154798030853271e-01,-2.040885686874389648e-01,-1.240203157067298889e-01,-1.773183941841125488e-01,-8.535836637020111084e-02,-2.118395715951919556e-01,-5.148400664329528809e-01,-7.022978365421295166e-02,1.161663606762886047e-01,-1.455614119768142700e-01,-2.323434501886367798e-01,2.090899944305419922e-01
-2.875226084142923355e-03,1.877484768629074097e-01,2.168566435575485229e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.631060808897018433e-02,-5.948512628674507141e-02,6.367334723472595215e-02,-5.559339374303817749e-02,1.990475356578826904e-01,2.855695486068725586e-01,6.146073341369628906e-02,-3.341223895549774170e-01,-1.504459679126739502e-01,-2.085099965333938599e-01,-1.171854138374328613e-01,-1.878493726253509521e-01,-8.673436194658279419e-02,-2.090705484151840210e-01,-5.286642313003540039e-01,-7.134779542684555054e-02,1.198810264468193054e-01,-1.519787460565567017e-01,-2.324384450912475586e-01,2.032482922077178955e-01
2.740389853715896606e-02,1.957467198371887207e-01,2.039019763469696045e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.662712365388870239e-02,-5.916861072182655334e-02,6.398986279964447021e-02,-4.987076297402381897e-02,2.101144194602966309e-01,2.766889929771423340e-01,6.400314718484878540e-02,-3.235451281070709229e-01,-1.505567282438278198e-01,-2.122384607791900635e-01,-1.125090792775154114e-01,-1.946297138929367065e-01,-8.946935087442398071e-02,-2.057507485151290894e-01,-5.391253232955932617e-01,-7.174870371818542480e-02,1.227249950170516968e-01,-1.565048545598983765e-01,-2.329905927181243896e-01,1.979243159294128418e-01
